,,,,,,"RG DISTRIBUCIONES
VELEZ SARSFIELD 659    ",,,,,,,
,,,,,,,,,,,,,
Artículos,,,,,,,,,,,,,
,,,,,,,,,,,,,
Código,Artículo,Código Proveedor,Proveedor,Cod. Barra,Rubro,Costo,Lista 1,Lista 2,Lista 3,Lista 4,Lista 5,Actualización,Stock
592,BAZOOKA BANANA/MENTA X120U,,BOLATTI CLAUDIO FABIAN,216,GOLOSINAS,"3364,13","4884,72","4.762,60","5.291,78","4.477,65","4.070,60",15/7/2025,5
593,BAZOOKA TUTI FRUTA X120U,,BOLATTI CLAUDIO FABIAN,217,GOLOSINAS,"3789,18","5501,89","5.364,34","5.960,38","5.043,40","0,00",18/8/2025,-2
201,BIZ. 9 DE ORO AGRIDULCE 200GRS,,HUGO NICEBE,135,GALLETITAS,"509,71","770,94","740,10","801,77","709,27","649,21",28/7/2025,109
202,BIZ. 9 DE ORO AZUCARADO 210GRS,,HUGO NICEBE,137,GALLETITAS,"509,71","770,94","740,10","801,77","709,27","649,21",28/7/2025,14
697,BIZ. 9 DE ORO CLASICO 200grs,,HUGO NICEBE,136,GALLETITAS,"509,71","772,87","741,96","803,79","680,13","0,00",14/8/2025,-36
204,BIZ. 9 DE ORO LIGHT 200GRS,,HUGO NICEBE,139,GALLETITAS,"509,71","770,94","740,10","801,77","709,27","649,21",14/7/2025,0
205,BIZ. 9 DE ORO SALVADO 200GRS,,HUGO NICEBE,666,GALLETITAS,"509,71","770,94","740,10","801,77","709,27","649,21",14/7/2025,0
375,BIZ. EL REY  CLASICO 160GRS,,H Y S REPRESENTACIONES SRL,457,GALLETITAS,"758,2","1174,3","1.146,78","1.238,52","0,00","0,00",11/8/2025,3
379,BIZ. EL REY SABOR JAMON SERRANO 160GRS,,H Y S REPRESENTACIONES SRL,984,GALLETITAS,"758,2","1174,31","1.146,78","1.238,52","917,42","917,42",1/6/2025,-13
376,BIZ. EL REY SABOR MANTECA 160GRS,,H Y S REPRESENTACIONES SRL,684,GALLETITAS,"758,2","1174,3","1.146,78","1.238,52","0,00","0,00",11/8/2025,-58
377,BIZ. EL REY SABOR PIZZA 170GRS,,H Y S REPRESENTACIONES SRL,459,GALLETITAS,"758,2","1174,3","1.146,78","1.238,52","0,00","0,00",11/8/2025,1
378,BIZ. EL REY SABOR QUESO 180GRS,,H Y S REPRESENTACIONES SRL,458,GALLETITAS,"758,2","1174,3","1.146,78","1.238,52","0,00","0,00",11/8/2025,-53
703,BIZCOCHUELO ROYAL 500grs CHOCOLATE,,ANDRETICH DISTRIBUCIONES SRL,,POSTRES,"1833,24","2772,78","2.661,87","2.883,68","2.440,04","3.168,89",18/6/2025,2
702,BIZCOCHUELO ROYAL 500grs VAINILLA,,ANDRETICH DISTRIBUCIONES SRL,,POSTRES,"1833,24","2772,78","2.661,87","2.883,68","2.440,04","3.168,89",18/6/2025,2
617,BOC. BEL SURTIDOS 50U,,BOLATTI CLAUDIO FABIAN,,GOLOSINAS,"3429,61","4979,79","4.772,30","5.394,78","0,00","0,00",18/8/2025,8
12,BOC. CABSHA ACRILICO 10GRS 18U,,HUGO NICEBE,848,CHOCOLATES,1,"1,57","1,51","1,63","1,21","1,21",26/5/2025,0
163,BOC. DANCING 50u SURTIDOS,,HUGO NICEBE,195,CHOCOLATES,"3697,15","5815,62","5.591,94","6.039,30","5.010,38","4.709,01",5/8/2025,1
